Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Croatia,HRV,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.74615221,6.695449065,-0.217484695,1.448684853,13.68490998,9.934126059,4.821896237,6.776330094,7.298261955,4.575556148,7.948204245,5.004565753,-2.114193465,-13.82170339,7.783554359,2.30360517,-1.456890154,2.480947219,7.394688887,10.34207071,7.047509689,6.887249525,3.707530516,6.842445878,-22.72553545
Haiti,HTI,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10.02821786,0.3384171,-9.920442947,-24.61058973,22.23140223,-33.67139748,35.16819369,27.3001518,14.27724735,23.27631307,16.48443895,6.317688953,-6.355527543,-0.057775054,39.96561298,-8.881903316,-0.380315129,10.79487078,-7.427591213,9.425758482,11.27476664,-5.954379398,25.06107391,-1.858418133,16.5455536,4.832526802,6.210072619,1.101668857,-0.635440249,-6.538240705,6.81116005,-39.71247538
Hungary,HUN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.101643798,-10.13933588,13.71999863,36.41168736,9.16615137,22.74735328,15.4789913,11.80117032,25.00414694,8.832351194,5.760348443,6.24958153,17.8873673,12.87532778,19.51847969,16.10438314,6.691641824,-10.72379882,11.11821366,6.407736438,-1.703779244,4.10299087,9.197783279,7.365379523,3.804183205,6.475446152,4.984565186,5.422690096,-5.933476358
IBRD only,IBD,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA & IBRD total,IBT,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IDA total,IDA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.577945927,1.854066573,2.980074176,9.97806424,1.587962319,3.511616333,5.13041849,0.365928632,5.983097166,9.290744596,9.837874899,9.451437847,19.89498611,1.73875465,11.78372944,-6.323999424,7.954697572,3.438153133,-10.90090435,-0.936710933,8.174522897,-2.782555624,2.357961621,7.881749415,6.037184976,10.62548874,-10.6079663
IDA blend,IDB,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,-6.355167918,3.325058988,8.149622312,5.236719642,2.624376021,3.478411641,2.559382502,18.83369562,-0.133930611,9.468642534,-7.419334511,10.77642688,2.897899232,-2.780788994,0.144639222,12.49388072,-1.822209523,-4.792408948,8.914373911,-5.318540067,5.37898657,17.93542324,1.820186833,9.575877124,29.77024188,-5.31336445,18.66013757,-16.30348353,12.81287019,13.85479933,-6.087304667,-6.210239223,9.062450463,-0.417189036,5.538796569,5.966805132,3.348602704,13.31898127,-15.82296667
Indonesia,IDN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,9.038461538,-8.641975309,-5.984555985,11.90965092,3.119266055,-1.067615658,-0.179856115,10.45045045,14.02936378,17.73962804,11.78614824,22.82608696,24.77876106,3.625489183,-9.733504347,12.50394695,22.36879035,1.85206422,2.57276361,-5.636663008,-2.390507765,-13.93755214,6.279858755,6.539527384,-7.804245941,15.21233976,14.62358027,1.051474473,10.44646461,0.451046177,19.8802611,14.66440082,6.608728967,9.941188405,7.721173047,7.560019064,7.799974019,11.18317501,-31.80498147,26.48491895,0.644980257,-1.21693046,5.886379869,13.5283305,16.60131419,9.405525679,8.542979715,9.5334607,-9.69013805,15.26632241,14.76991924,1.60874875,4.166957513,1.074639597,-2.120239724,-1.660508613,8.897292176,6.514147381,-0.862299954,-7.704722936
IDA only,IDX,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.492517437,2.093081329,17.54939128,9.348070213,11.67484484,8.182972927,6.372612191,0.581439572,5.159656371,-2.445883518,-13.78780859,2.508527707,7.652991515,-4.165562367,0.425415993,9.155820991,7.773721633,8.99796058,-7.244918325
Isle of Man,IMN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,-0.185873214,-0.57983124,8.404077898,-6.512049663,-13.86417647,25.84036221,4.956135516,3.138040777,-1.938004311,31.55781635,1.052037208,8.237854445,4.963455874,8.199797299,16.44883832,19.81883692,-3.567356247,7.803030303,11.154191,5.237329689,-0.816934053,6.020508022,-0.914918274,7.297851957,-6.314910876,5.432381019,12.72727851,7.473063356,11.9791334,11.10441821,9.662286329,4.893244254,13.77959376,13.04366509,31.3960731,6.289730438,-2.328176241,13.88432184,17.99946948,18.15351103,4.309524517,21.08500281,9.58221992,27.17641182,26.08507443,20.3938055,5.86653905,14.77813513,-4.834225354,19.47813546,15.49298145,6.805488798,7.792389239,1.777590733,-5.647087275,4.984257621,4.564707763,12.34666503,-3.305700752,-4.678784372
Not classified,INX,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ireland,IRL,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,4.098574549,3.601718799,10.9165274,0.705340756,7.551375358,8.116613191,14.03127396,12.3187505,6.468791347,6.353670384,1.955603336,5.535774308,10.45245093,16.5902954,6.579327261,2.885902318,13.7192629,9.024228399,10.31261641,8.72992694,5.702688837,13.88795245,9.69895258,15.13373297,19.95178189,12.42157933,17.548455,22.77034724,15.7717956,21.18778457,14.0081442,6.475844612,-1.697794598,6.520374812,5.479909195,6.051221015,8.901457534,-3.803444628,4.648518246,5.967680096,3.127549428,-0.820956261,2.9838009,14.60084722,39.24998509,4.585862619,9.636863221,11.54896635,10.4212605,9.497584439
"Iran, Islamic Rep.",IRN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,12.12089738,13.18202872,10.1407759,12.41732927,16.38683236,12.48935083,16.21730789,14.22799548,18.31666223,12.69407567,17.20862571,14.36810981,11.47355049,-1.82986747,-10.22177658,10.87467608,-7.84966154,-27.21605079,-22.07792805,-66.10453008,-10.68297268,93.33311546,21.889551,-20.6346057,-9.428114883,-16.31094706,45.96326574,14.02244284,8.526678862,20.60859642,16.66071737,1.480675217,9.085206276,1.388443437,-8.956263192,0.696194998,-5.488860293,2.345746212,-2.510939638,8.129676002,-6.004722945,3.270168569,14.32093601,1.153757304,2.040804503,3.958897911,-0.182298749,-3.026607278,-0.393276402,7.495927903,-0.53449038,-25.73627597,-3.065939829,7.156201744,12.14499819,41.33709465,1.803614744,-12.46220247,-29.85103196,-5.443434971
Iraq,IRQ,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.56351182,3.55044991,-3.762877556,3.667469643,20.70969827,-0.409763281,11.47499663,34.45630525,-0.864810044,-0.99614501,6.266839435,4.639243776,
Iceland,ISL,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,-8.231748629,14.5052275,8.664432752,-2.66278878,2.62147559,13.06748548,8.914193041,15.15748045,6.267806173,2.698838305,3.163883107,-8.943438479,11.00330908,2.406009565,11.05061405,5.946521281,3.266338646,-3.604770287,2.94277658,-0.025710284,-5.909599103,-1.981932844,6.512688936,9.278218288,-2.28875443,8.090365678,4.785644672,1.423467624,3.116089819,3.861684948,6.74601065,3.55689751,0.742435308,8.163969214,7.117023014,-4.709789972,23.36971153,3.464413441,8.316585555,0.954306268,3.395922684,3.598109357,6.804810124,3.888664402,8.947794824,10.95126438,5.079696715,1.683592494,-4.669144259,-30.19080158
Israel,ISR,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,24.09354526,13.58921122,5.479450909,5.916305373,1.63487796,13.96797275,11.63153724,5.174824191,3.158246116,7.508861767,5.191167578,-3.567113607,1.626568392,13.54395353,10.03294004,5.311657535,10.37160028,-1.562583868,3.976652449,1.851948988,-2.845902807,14.04325067,9.851173858,12.87852793,10.04650559,6.097940152,9.073390238,6.221169924,14.45087989,23.39986965,-11.67201987,-2.081549801,8.099959817,17.52121018,4.673440034,4.997009915,10.24906994,5.536379977,-12.01769985,14.91779997,8.103509783,-0.106499831,5.105179971,0.740190042,-2.154360096,2.022488535,5.263660127,5.087889946,3.917619904,-1.892739974
Italy,ITA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,7.442228421,8.468013101,5.989702411,7.145114588,1.681756821,11.95507696,10.64124095,10.85768739,7.796813044,-8.359514509,6.838270204,-1.306428115,3.800124306,7.702237419,3.574740253,1.683833447,4.113994725,5.188484814,8.527001552,6.195834599,-1.947191366,7.286700953,8.972121611,9.627004413,12.58284162,1.438468368,5.035078163,2.694132503,-0.978272835,12.0846452,2.571156434,-2.804626466,-1.298363609,6.12957466,3.216572869,8.310327372,6.197332434,-3.169132053,-17.81641254,11.76156395,5.419871476,2.032309504,0.374187156,2.615222878,4.274025708,1.865502485,5.436440978,2.141987139,1.589099085,-14.00245707
Jamaica,JAM,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.899246838,-17.75523338,-7.45781951,-1.515816825,-3.167835981,4.755943026,0.96300198,4.805782626,2.706896493,5.133733095,8.228920604,3.630221491,-10.2
Jordan,JOR,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,34.66973336,4.422356589,7.671646593,16.68187366,20.51011232,-3.464155999,-9.146763321,10.28979343,0.798338238,-19.64082994,18.41963384,12.08933844,12.98158433,5.464766773,-5.438143442,3.027342671,5.132678196,4.517737435,13.38948708,-0.109083861,-6.160503199,-5.793753578,-2.769631782,-1.662845916,4.687151703,19.19604097,4.956802888,21.65377465,8.763205665,15.05281882,8.15529917,20.35259974,-13.37584747,10.82986245,2.295196986,-0.913036421,-4.466402064,5.586213414,-9.482154076,-3.011552855,1.686458546,0.870276904,6.463910085,-35.75227312
Japan,JPN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,15.99546886,4.120080587,5.238397677,23.14083805,-0.953428467,16.60136134,11.73144109,-0.252621163,4.304550725,16.98262981,13.3204757,1.432066092,4.971934705,15.32005527,5.254015575,-5.120070053,-0.103298452,6.695757541,9.47445547,7.182666686,5.237030183,4.379816002,0.363299985,3.880910574,4.183153587,4.832660669,11.08498288,-2.42366092,2.000582052,13.0238932,-6.633823934,7.892537607,9.629038995,14.37086551,7.11973424,10.30604918,8.703067736,1.587887261,-23.38277052,24.8607371,-0.119600974,0.145733293,0.810553199,9.341806747,3.211234756,1.618284418,6.619072394,3.7595997,-1.425493907,-11.7387348
Kazakhstan,KAZ,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.000000002,-11.5,-6.800000003,-11,5.000000001,2,1.199999999,-11.9,3.000000001,27.9,-1.8,16.6,7.500000001,11.2,0.4,6.8,9.1,0.899999999,-11.9,3.1,0.399999999,4.800000001,2.700000001,-2.500000001,-4.099999999,-4.499999999,8,9.599999998,2,-12.1
Kenya,KEN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,10.54625364,9.757071297,2.901797858,11.12492418,-7.089412726,20.46447263,-5.203825864,12.45149966,9.153707255,2.892389743,4.577122528,-10.706901,8.647371655,15.15659646,-11.61812,1.900411033,2.789458064,1.678958304,-4.575178228,5.429928682,-4.187131065,3.180295088,-2.284639878,0.874584551,6.717530769,9.771870551,0.259530064,4.607283427,9.408078674,22.54041964,-1.242192462,-0.779562234,31.52059474,-1.155565709,-7.66124369,4.558933212,-10.64558093,-4.884348607,9.280222101,1.134983482,3.607384087,7.115005421,7.212066675,12.59493867,9.379819144,3.540408211,6.157531098,2.371802895,-5.219070781,14.35239207,8.367346939,2.259887006,-0.460405157,1.85013876,-2.185286104,-6.56918677,-1.017696591,6.772101276,-3.157605298,-8.208567532
Kyrgyz Republic,KGZ,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45.87155962,23.88172851,-18.96964635,-17.363661,6.700998394,21.05248537,-8.736360087,-10.39894151,10.50827842,-3.238662134,8.079341409,5.289428451,12.8147116,-10.97983152,8.895730876,25.84728541,9.105474906,-1.081578238,-11.70056769,15.72072504,-19.2210758,12.33832598,-6.221263254,-5.633419831,-3.836224099,6.121914337,-2.715310094,16.24580331,-18.45498854
Cambodia,KHM,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73.76177561,43.7648326,-17.46769427,36.10492693,-2.960533947,49.57542804,30.29550217,16.70645283,13.02158388,11.07261021,28.09670356,16.39052854,19.18526167,10.14672275,15.65522171,-9.865636833,20.5612029,18.88447803,14.42469024,14.02213866,11.27982386,7.21259781,8.617423571,5.261680584,14.18117891,13.29393934,-11.27826705
Kiribati,KIR,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.399229782,-20.67794989,5.521065638,18.84960302,-8.165521219,7.489009839,34.47100638,21.91607227,-25.24352578,-25.56809153,,
St. Kitts and Nevis,KNA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Korea, Rep.",KOR,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,35.4618016,15.61447811,14.59774299,28.9707751,36.55172414,42.89321789,29.99242616,37.9782482,36.53318319,30.69587629,24.18063498,42.91431112,50.87337215,4.296656356,21.34534721,39.12663959,21.89243678,16.89463245,2.987799866,8.515235299,13.86326385,2.048066586,16.4594448,12.6203001,1.294412482,35.02525115,24.43588083,10.67541921,-3.66616035,5.087604983,12.2215634,12.12432646,10.06190638,18.09768342,22.95643678,10.18990044,18.71379856,14.56462132,12.27003617,16.98546481,-1.799069774,12.81271742,13.57952674,21.00478498,7.899183358,12.0450939,12.6039353,7.602162005,-0.456772389,13.02782154,15.41719971,5.793410763,3.820237448,2.095563279,0.234197142,2.372289067,2.480344938,3.975936885,0.238336269,-1.841543404
Kuwait,KWT,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.26207209,7.687149065,-3.99296919,1.40438549,-0.867903104,2.461178968,-4.770209388,-0.353587008,-10.05009895,
Latin America & Caribbean (excluding high income),LAC,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,3.157576808,10.59873458,6.609889964,-0.65710558,15.03127507,9.949332658,1.63856047,6.653099864,10.27432337,3.183361761,2.687895921,14.02509136,9.804755237,2.126790637,2.494987832,6.946259601,8.968984873,13.46907629,11.28750602,8.105948548,6.788983751,5.040195615,7.239362443,7.550711071,3.267997204,-1.26099377,7.716824551,7.312718455,5.053916651,3.456964904,6.563914862,5.561372947,5.879946954,7.170219198,11.22298351,8.403256206,9.174524645,6.469354817,3.871277588,9.938732056,2.18833333,2.527215212,5.605997241,11.41267857,8.569203355,6.238577612,4.899027912,1.141203125,-8.816606238,14.34255394,6.7549552,3.515859568,1.485405485,1.986197993,5.425549604,2.628042545,4.30519151,4.230114242,0.94404701,-8.735534654
Lao PDR,LAO,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.739,-4.588,-8.266000001,4.480000001,11.66,14.378,8.142,13.582,5.596,15.707,22.424,6.711,19.362,7.034,6.652,10.458,,,,
Lebanon,LBN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-3.022640921,12.59147735,99.0970492,16.82642273,0.044473491,48.93924624,36.05612599,27.06792535,5.099999999,5.400000001,1.6,16.8,12.5,7.1,24.02782654,4.699767979,-3.276190245,11.64358112,8.245171483,9.611833876,9.864711052,2.605928689,-14.96796843,3.438090826,-7.011691735,10.2307171,-1.501587907,3.945206225,-4.625143007,-2.945619452,-56.73657066
Liberia,LBR,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Libya,LBY,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.868137001,7.73352483,21.31426621,10.41665552,-10.86138259,-4.765365925,-0.248110402,-70.53023362,218.0946651,-23.82020301,-54.63960484,9.036775328,-27.00371554,128.5951764,22.03189783,-13,-52.5572066
St. Lucia,LCA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,3.721652567,9.373436498,6.473426043,0.093938806,14.14523413,9.09660518,1.580179844,6.510613638,9.699052955,3.116226544,2.468895286,12.29694253,9.400721034,3.941445154,2.718165919,8.058278825,9.107532123,13.17007607,11.38007547,8.411478551,5.779571322,4.788380792,6.764284034,7.118796567,3.694748152,-0.474613244,7.462011488,7.558149689,5.747209396,3.871085955,6.785509523,6.139609265,5.713422025,7.53023654,10.97221684,8.65439808,9.379514628,6.297863453,4.027384047,9.496686315,2.48646437,2.415397751,5.962699831,11.64875088,7.908287869,5.870116862,4.960614176,1.063470439,-8.29660837,12.84512536,6.283522962,2.318797785,1.552841168,1.88189659,4.702104098,2.443159794,3.903690466,4.188298698,0.743512621,-8.462351932
Least developed countries: UN classification,LDC,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.38940267,35.3492116,6.090803437,16.63728665,16.6268225,13.16696262,13.39752924,9.671856667,0.491295212,2.792588755,-4.044286375,-13.3452982,3.774145621,7.525633922,-8.644831746,-3.231933943,5.349523847,8.429310773,7.436656702,-3.717585706
Low income,LIC,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.801570472,-0.479449665,5.482191572,-18.5213452,-40.39877388,6.253070167,12.6590483,-18.83426714,-5.779377977,14.91769923,11.3981642,4.059873324,6.703793902
Liechtenstein,LIE,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,3.890403244,5.564754948,-3.437402912,0.047356567,6.037934941,-5.909313362,6.207862357,0.074869461,-0.582862753,4.288099807,-3.189177322,-2.038444946,1.155464799,-13.34199556,20.03838349,2.251865208,-13.27699454,9.472426907,13.79610723,3.60130211,10.01363797,4.533188839,-0.721560121,-0.761027662,4.999093646,12.97497137,0.516861596,7.146015546,6.689879162,6.699981957,6.70000787,6.700001232,13.1999944,13.10001861,2.900005367,3.900001626,11.69024409,0.966668632,3.994704891,17.98825546,-5.273315963,6.26334117,3.356296888,7.743501484,6.646166137,3.840461348,7.327287599,0.390200287,-12.30572406,8.760094652,10.2,-0.181488201,6.636363637,4.262574596,4.66067048,-0.742187502,7.589138136,0.474153946,7.165613307,-9.580774082
Lower middle income,LMC,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,4.652208908,-14.4053199,14.2154686,8.481794536,7.302761295,9.416820523,8.169657149,9.641433503,12.22265181,11.69439909,7.403999903,15.05164012,11.20453864,-1.511515909,-5.903962565,10.41675931,-0.913477952,-10.96711893,-4.660750878,-20.9087112,1.751614264,6.618429173,8.241387056,-0.625839231,-3.548198224,2.054540721,12.59097723,6.791593414,10.26677507,7.299579074,1.571278857,-8.933819682,4.671635906,6.790605002,4.806150818,6.788144838,3.977001068,3.426167913,-1.908215837,14.30237336,1.13641976,8.907427251,9.576307014,14.23476139,11.30138435,11.62764816,5.336333247,9.152939164,-8.080437807,11.45033942,9.570425884,1.922919618,3.630161621,3.193522485,-0.083922195,5.681437423,9.180435012,8.335377965,0.739588066,-7.35312182
Low & middle income,LMY,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lesotho,LSO,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,10.34326287,34.37673867,16.2790279,13.99996904,7.016948232,-27.86822837,15.90901094,3.920467481,20.75568149,-6.250680342,16.66731174,42.85635298,20,16.66666667,14.2862672,43.74954644,-13.04328803,99.99961296,35.00012579,30.74078162,4.107564396,-6.081650364,-4.737004999,18.1873828,16.90678257,14.47283899,-5.848962942,108.6345624,25.22904166,-1.104816755,24.31991317,32.25461778,33.86955874,17.83291921,6.606974643,49.88584687,9.391891159,27.19124017,-4.797804219,34.26925866,75.60321186,39.87786482,-3.863785574,2.0435964,-5.362242437,21.82413346,13.17515914,8.165812009,-7.410379258,0.492657692,11.86818191,-0.289013339,-8.291276373,-10.03563559,18.49603027,12.28777948,1.998953677,5.860896078,-16.22926719,
Late-demographic dividend,LTE,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lithuania,LTU,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25.87192963,23.93296356,3.793109429,-18.84080235,14.1161568,24.07249485,20.1895728,9.07317947,7.239981036,19.84298986,12.80725643,3.193201983,11.6176214,-13.67587647,16.38173229,14.54686716,10.84752963,7.26975493,-1.822678301,2.420694958,4.927170944,13.52113524,6.805951937,9.927822371,0.434039735
Luxembourg,LUX,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,3.871414381,5.281347368,13.88985146,10.74662745,-15.66675349,0.945781251,4.234603805,2.748052822,9.664350844,-1.447553271,-4.823046084,-0.313521156,5.289805912,18.02843136,8.797108305,2.981120734,3.319862092,11.07261339,12.58843226,5.58721882,9.185376207,2.731054362,4.758549552,7.690356111,4.570870463,6.179014802,13.47449279,16.23566474,12.01166186,17.01006446,6.417122284,-0.098401548,2.783519008,9.23189878,5.976379671,12.92243571,5.128287951,-0.327642744,-7.24332805,10.15632439,4.388150504,1.618923306,6.316169227,6.516140792,5.139412088,5.308806701,-0.226858073,3.582384285,5.791559454,1.252573218
Latvia,LVA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.60065657,12.74795501,4.71868605,-6.349150128,14.41878845,9.037681496,5.030401092,3.980131688,13.75252136,23.50455171,7.542420102,13.85969599,2.318819237,-12.87426998,13.44398035,12.60364943,9.497951584,0.659308622,6.236145802,2.965862818,3.942775797,6.376988928,4.463836348,2.09148172,-2.153327691
"Macao SAR, China",MAC,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,10.55682685,10.85690631,-4.257014115,10.50209314,17.39846581,5.714342981,6.907077716,7.152484659,-0.415432232,8.097327483,2.472324723,5.024906974,5.744531909,-0.575535681,-1.732525274,-2.454471286,-0.696039239,19.07752923,5.644068813,12.28283195,11.58094738,29.89873739,-1.011044793,8.811969063,18.65985655,6.110168521,-0.367607364,39.73094032,25.74202578,10.54854427,13.14004554,-4.438099085,-26.56662358,-1.923752606,16.80928303,9.829098525,-2.220407859,-65.09874532
St. Martin (French part),MAF,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,-10.64688771,1.809893778,2.123986113,13.42661313,-8.202553706,-0.218338763,9.924210599,3.777921448,9.990988723,3.024496846,1.008715283,14.26665202,15.28421196,-6.23895355,-16.73308225,10.33865919,7.197971624,3.719611207,2.08678327,1.711002474,6.56813462,7.399927059,8.797533096,5.616416606,1.671197557,-0.51846785,8.544833987,21.10254042,-5.831304454,17.19415383,2.15663244,4.827772013,0.043862197,8.929363062,-11.19794379,6.51241639,6.576411679,5.462025797,9.928248577,8.574847467,13.26982024,5.537633506,0.702402981,6.346053066,13.35094643,11.85633252,5.205210533,-2.480992754,-9.181371915,17.85123022,5.610735931,2.653153737,-0.01958396,9.009302869,5.48544147,5.975095559,11.05229397,6.042870203,6.228683617,-14.31997494
Monaco,MCO,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-8.415051646,1.661098268,-26.41271088,3.127010542,9.541411224,17.20662331,18.96714826,19.21663054,11.0043625,14.66352171,1.094818293,10.51037739,3.404064968,-12.09501338,13.72719741,29.82867546,-0.112052804,12.65012503,0.935585512,2.570783947,9.751599606,10.85668197,7.188652745,8.206405671,-15.47017136
Madagascar,MDG,Exports of goods and services (annual % growth),NE.EXP.GNFS.KD.ZG,,74.31839887,-1.562602585,-7.936333745,8.374494675,11.36335339,3.265615822,3.754782294,11.04753382,3.602028539,-5.960180077,-19.89433533,-1.318718733,4.454236563,5.970214573,17.5050634,-23.28771204,5.357300198,10.59329259,8.428844278,-32.38403022,-22.65276208,-4.285545662,-4.438459677,33.58287479,0.787707581,-3.311073274,3.928581112,-5.253942588,39.17773622,-9.059312709,2.153092548,0.514631183,5.433524556,10.04730194,3.46755403,4.18272511,-3.708296755,-4.442631496,15.4828316,13.39346919,9.60694896,-45.8722083,39.04864789,9.785855671,1.832214782,17.34193166,30.59687585,12.61559581,-24.59347629,5.684991513,6.445666049,-4.961504853,10.58238188,39.35543709,-0.641908174,-0.980121657,45.39597085,2.449297779,10.91219099,-36.63572707
